"ORIGIN","DEST","MONTH",
"ATL","SDF",1,
"ATL","JFK",1,
"ATL","PNS",1,
"ATL","CHS",1,
"ATL","PBI",1,
"ATL","RIC",1,
"ATL","SAV",1,
"ATL","TPA",1,
"ATL","DEN",1,
"ATL","SLC",1,
"ATL","MSP",1,
"ATL","HNL",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","PHX",1,
"ATL","JFK",1,
"ATL","MCO",1,
"ATL","DTW",1,
"ATL","MIA",1,
"ATL","STL",1,
"ATL","SMF",1,
"ATL","TPA",1,
"ATL","DEN",1,
"ATL","SLC",1,
"ATL","LAS",1,
"ATL","JAX",1,
"ATL","MSP",1,
"ATL","SEA",1,
"ATL","RNO",1,
"ATL","EGE",1,
"ATL","JAC",1,
"ATL","DFW",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","BOS",1,
"ATL","PHX",1,
"ATL","SJU",1,
"ATL","SNA",1,
"ATL","MCI",1,
"ATL","STT",1,
"ATL","JFK",1,
"ATL","RSW",1,
"ATL","MCO",1,
"ATL","PBI",1,
"ATL","CLE",1,
"ATL","MIA",1,
"ATL","ORD",1,
"ATL","STL",1,
"ATL","SAT",1,
"ATL","IAH",1,
"ATL","ELP",1,
"ATL","TPA",1,
"ATL","EYW",1,
"ATL","MSP",1,
"ATL","MSN",1,
"ATL","ORF",1,
"ATL","MEM",1,
"ATL","IND",1,
"ATL","RDU",1,
"ATL","LGA",1,
"ATL","DAB",1,
"ATL","AUS",1,
"ATL","ECP",1,
"ATL","MCI",1,
"ATL","RIC",1,
"ATL","GRR",1,
"ATL","CLE",1,
"ATL","DTW",1,
"ATL","MIA",1,
"ATL","ORD",1,
"ATL","STL",1,
"ATL","SAT",1,
"ATL","JAN",1,
"ATL","IAH",1,
"ATL","TPA",1,
"ATL","DEN",1,
"ATL","SLC",1,
"ATL","LAS",1,
"ATL","SAN",1,
"ATL","JAX",1,
"ATL","BWI",1,
"ATL","MSP",1,
"ATL","SEA",1,
"ATL","PDX",1,
"ATL","ABQ",1,
"ATL","ORF",1,
"ATL","MEM",1,
"ATL","IND",1,
"ATL","MSY",1,
"ATL","DFW",1,
"ATL","LGA",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","BOS",1,
"ATL","PHX",1,
"ATL","DAB",1,
"ATL","SFO",1,
"ATL","AUS",1,
"ATL","ECP",1,
"ATL","SRQ",1,
"ATL","TUS",1,
"ATL","MCI",1,
"ATL","DCA",1,
"ATL","JFK",1,
"ATL","RSW",1,
"ATL","MCO",1,
"ATL","CLE",1,
"ATL","DTW",1,
"ATL","ALB",1,
"ATL","MIA",1,
"ATL","STL",1,
"ATL","BOI",1,
"ATL","SAT",1,
"ATL","IAH",1,
"ATL","EWR",1,
"ATL","ELP",1,
"ATL","TPA",1,
"ATL","SLC",1,
"ATL","JAX",1,
"ATL","BWI",1,
"ATL","MSP",1,
"ATL","GEG",1,
"ATL","BIL",1,
"ATL","ORF",1,
"ATL","MEM",1,
"ATL","IND",1,
"ATL","RDU",1,
"ATL","MSY",1,
"ATL","PIT",1,
"ATL","DFW",1,
"ATL","LGA",1,
"ATL","BZN",1,
"ATL","BOS",1,
"ATL","DAB",1,
"ATL","AUS",1,
"ATL","SRQ",1,
"ATL","MCI",1,
"ATL","DCA",1,
"ATL","JFK",1,
"ATL","MCO",1,
"ATL","GRR",1,
"ATL","SEA",1,
"ATL","TPA",1,
"ATL","PHX",1,
"ATL","JFK",1,
"ATL","MCO",1,
"ATL","SLC",1,
"ATL","IAD",1,
"ATL","PHX",1,
"ATL","JFK",1,
"ATL","DTW",1,
"ATL","CVG",1,
"ATL","ORD",1,
"ATL","CMH",1,
"ATL","EWR",1,
"ATL","ONT",1,
"ATL","PSP",1,
"ATL","SMF",1,
"ATL","TPA",1,
"ATL","DEN",1,
"ATL","SLC",1,
"ATL","LAS",1,
"ATL","SAN",1,
"ATL","JAX",1,
"ATL","BWI",1,
"ATL","MSP",1,
"ATL","SEA",1,
"ATL","PDX",1,
"ATL","ORF",1,
"ATL","BHM",1,
"ATL","RDU",1,
"ATL","MSY",1,
"ATL","PIT",1,
"ATL","BNA",1,
"ATL","LGA",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","SJU",1,
"ATL","DAB",1,
"ATL","SFO",1,
"ATL","SRQ",1,
"ATL","SDF",1,
"ATL","JFK",1,
"ATL","PNS",1,
"ATL","MCO",1,
"ATL","CHS",1,
"ATL","PBI",1,
"ATL","RIC",1,
"ATL","PWM",1,
"ATL","CVG",1,
"ATL","BUF",1,
"ATL","ORD",1,
"ATL","STL",1,
"ATL","IAH",1,
"ATL","CMH",1,
"ATL","EWR",1,
"ATL","VPS",1,
"ATL","OMA",1,
"ATL","BWI",1,
"ATL","GSP",1,
"ATL","SYR",1,
"ATL","MKE",1,
"ATL","CLT",1,
"ATL","MYR",1,
"ATL","ORF",1,
"ATL","MEM",1,
"ATL","IND",1,
"ATL","BHM",1,
"ATL","DAL",1,
"ATL","RDU",1,
"ATL","HOU",1,
"ATL","PHL",1,
"ATL","MSY",1,
"ATL","PIT",1,
"ATL","IAD",1,
"ATL","BDL",1,
"ATL","BNA",1,
"ATL","TLH",1,
"ATL","DAB",1,
"ATL","ECP",1,
"ATL","CAE",1,
"ATL","SDF",1,
"ATL","PNS",1,
"ATL","CHS",1,
"ATL","RIC",1,
"ATL","ROC",1,
"ATL","OKC",1,
"ATL","SAV",1,
"ATL","LIT",1,
"ATL","MLB",1,
"ATL","DTW",1,
"ATL","MSP",1,
"ATL","LAX",1,
"ATL","TPA",1,
"ATL","SLC",1,
"ATL","MSP",1,
"ATL","HNL",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","PHX",1,
"ATL","JFK",1,
"ATL","RSW",1,
"ATL","MCO",1,
"ATL","TPA",1,
"ATL","SLC",1,
"ATL","LAS",1,
"ATL","JAX",1,
"ATL","MSP",1,
"ATL","FLL",1,
"ATL","MCO",1,
"ATL","BNA",1,
"ATL","CLT",1,
"ATL","IAH",1,
"ATL","IAD",1,
"ATL","DFW",1,
"ATL","IAD",1,
"ATL","CLE",1,
"ATL","DTW",1,
"ATL","IAH",1,
"ATL","EWR",1,
"ATL","TPA",1,
"ATL","LAS",1,
"ATL","BWI",1,
"ATL","MSP",1,
"ATL","PHL",1,
"ATL","MSY",1,
"ATL","DFW",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","BOS",1,
"ATL","MCO",1,
"ATL","FLL",1,
"ATL","DTW",1,
"ATL","ORD",1,
"ATL","EWR",1,
"ATL","TPA",1,
"ATL","LAS",1,
"ATL","MSP",1,
"ATL","PHL",1,
"ATL","DFW",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","CLE",1,
"ATL","DTW",1,
"ATL","IAH",1,
"ATL","EWR",1,
"ATL","TPA",1,
"ATL","LAS",1,
"ATL","BWI",1,
"ATL","MSY",1,
"ATL","LAX",1,
"ATL","FLL",1,
"ATL","MCO",1,
"ATL","CVG",1,
"ATL","JFK",1,
"ATL","RFD",1,
"ATL","CVG",1,
"ATL","JFK",1,
"ATL","SJU",1,
"ATL","DEN",1,
"ATO","BUF",1,
"ATO","MQY",1,
"ATT","BET",1,
"ATT","KUK",1,
"ATT","NUP",1,
"ATT","BET",1,
"ATT","BET",1,
"ATT","BET",1,
"ATT","BET",1,
"ATT","KUK",1,
"ATT","NUP",1,
"ATT","KSM",1,
"ATT","BET",1,
"ATT","KUK",1,
"ATT","NUP",1,
"ATT","BET",1,
"ATT","BET",1,
"ATT","KSM",1,
"ATT","BET",1,
"ATT","KSM",1,
"ATT","NUP",1,
"ATW","MKE",1,
"ATW","MSN",1,
"ATW","LAS",1,
"ATW","PGD",1,
"ATW","SFB",1,
"ATW","LAS",1,
"ATW","PGD",1,
"ATW","AZA",1,
"ATW","BNA",1,
"ATW","PIE",1,
"ATW","DTW",1,
"ATW","MSP",1,
"ATW","CLT",1,
"ATW","ORD",1,
"ATW","MSP",1,
"ATW","ATL",1,
"ATW","DTW",1,
"ATW","MSP",1,
"ATW","ORD",1,
"ATY","ORD",1,
"ATY","DEN",1,
"AUG","BOS",1,
"AUK","EMK",1,
"AUK","KOT",1,
"AUK","SXP",1,
"AUK","BET",1,
"AUK","EMK",1,
"AUK","SXP",1,
"AUK","BET",1,
"AUK","EMK",1,
"AUK","MOU",1,
"AUK","EMK",1,
"AUK","EMK",1,
"AUK","KSM",1,
"AUK","SXP",1,
"AUO","LEX",1,
"AUS","HRL",1,
"AUS","STL",1,
"AUS","ELP",1,
"AUS","TPA",1,
"AUS","DEN",1,
"AUS","LAS",1,
"AUS","OAK",1,
"AUS","SAN",1,
"AUS","BWI",1,
"AUS","ABQ",1,
"AUS","DAL",1,
"AUS","HOU",1,
"AUS","MSY",1,
"AUS","BNA",1,
"AUS","ATL",1,
"AUS","LAX",1,
"AUS","PHX",1,
"AUS","MDW",1,
"AUS","LGB",1,
"AUS","MCO",1,
"AUS","STL",1,
"AUS","ELP",1,
"AUS","SMF",1,
"AUS","TPA",1,
"AUS","DEN",1,
"AUS","SLC",1,
"AUS","LAS",1,
"AUS","OAK",1,
"AUS","SAN",1,
"AUS","BWI",1,
"AUS","AMA",1,
"AUS","ABQ",1,
"AUS","IND",1,
"AUS","DAL",1,
"AUS","RDU",1,
"AUS","HOU",1,
"AUS","MSY",1,
"AUS","BNA",1,
"AUS","ATL",1,
"AUS","LAX",1,
"AUS","SJC",1,
"AUS","FLL",1,
"AUS","PHX",1,
"AUS","MDW",1,
"AUS","MCI",1,
"AUS","LGB",1,
"AUS","DCA",1,
"AUS","MCO",1,
"AUS","HRL",1,
"AUS","DEN",1,
"AUS","MCO",1,
"AUS","DEN",1,
"AUS","LAS",1,
"AUS","MCO",1,
"AUS","SJT",1,
"AUS","AFW",1,
"AUS","BWD",1,
"AUS","ELP",1,
"AUS","MEM",1,
"AUS","ELP",1,
"AUS","MEM",1,
"AUS","MEM",1,
"AUS","LAS",1,
"AUS","ABQ",1,
"AUS","CVG",1,
"AUS","TYS",1,
"AUS","MEM",1,
"AUS","STL",1,
"AUS","MSP",1,
"AUS","LAX",1,
"AUS","SJC",1,
"AUS","SFO",1,
"AUS","DFW",1,
"AUS","SDF",1,
"AUS","DFW",1,
"AUS","SDF",1,
"AUS","BOS",1,
"AUS","JFK",1,
"AUS","EWR",1,
"AUS","LAX",1,
"AUS","FLL",1,
"AUS","BOS",1,
"AUS","JFK",1,
"AUS","MCO",1,
"AUS","SCK",1,
"AUS","VNY",1,
"AUS","OPF",1,
"AUS","MIA",1,
"AUS","ORD",1,
"AUS","EWR",1,
"AUS","IAD",1,
"AUS","ORD",1,
"AUS","EWR",1,
"AUS","ORD",1,
"AUS","IAH",1,
"AUS","EWR",1,
"AUS","DEN",1,
"AUS","IAD",1,
"AUS","ORD",1,
"AUS","IAH",1,
"AUS","ORD",1,
"AUS","IAH",1,
"AUS","EWR",1,
"AUS","DEN",1,
"AUS","IAD",1,
"AUS","SFO",1,
"AUS","ORD",1,
"AUS","IAH",1,
"AUS","EWR",1,
"AUS","DEN",1,
"AUS","LAX",1,
"AUS","SJC",1,
"AUS","SFO",1,
"AUS","ORD",1,
"AUS","IAH",1,
"AUS","EWR",1,
"AUS","DEN",1,
"AUS","IAH",1,
"AUS","IAH",1,
"AUS","IAH",1,
"AUS","MIA",1,
"AUS","DFW",1,
"AUS","PHX",1,
"AUS","ORD",1,
"AUS","CLT",1,
"AUS","DFW",1,
"AUS","PHX",1,
"AUS","DFW",1,
"AUS","LAX",1,
"AUS","PHX",1,
"AUS","ORD",1,
"AUS","CLT",1,
"AUS","PHX",1,
"AUS","DFW",1,
"AUS","ORD",1,
"AUS","SEA",1,
"AUS","SEA",1,
"AUS","SEA",1,
"AUS","IAH",1,
"AUS","MHK",1,
"AUS","SAN",1,
"AUS","SLC",1,
"AUS","LAX",1,
"AUS","DTW",1,
"AUS","SLC",1,
"AUS","MSP",1,
"AUS","SEA",1,
"AUS","ATL",1,
"AUS","LAX",1,
"AUS","ATL",1,
"AUS","SLC",1,
"AUS","ATL",1,
"AUS","SLC",1,
"AUS","DTW",1,
"AUS","SLC",1,
"AUS","LAX",1,
"AUS","JFK",1,
"AUS","IAH",1,
"AUS","IAD",1,
"AUS","DFW",1,
"AUS","EWR",1,
"AUS","LAS",1,
"AUS","BNA",1,
"AUS","LAX",1,
"AUS","FLL",1,
"AUS","MCO",1,
"AUS","FLL",1,
"AUS","LAS",1,
"AUS","LAX",1,
"AUS","FLL",1,
"AUS","MCO",1,
"AUS","CVG",1,
"AUS","HRL",1,
"AUS","DFW",1,
"AUS","BDL",1,
"AUS","ILN",1,
"AUS","CVG",1,
"AUS","DEN",1,
"AUS","LAS",1,
"AVL","SFB",1,
"AVL","EWR",1,
"AVL","PGD",1,
"AVL","BWI",1,
"AVL","SFB",1,
"AVL","HOU",1,
"AVL","PIE",1,
"AVL","FLL",1,
"AVL","BOS",1,
"AVL","SRQ",1,
"AVL","PBI",1,
"AVL","CLT",1,
"AVL","PHL",1,
"AVL","CLT",1,
"AVL","ATL",1,
"AVL","ATL",1,
"AVL","CLT",1,
"AVL","ORD",1,
"AVL","IAD",1,
"AVL","DFW",1,
"AVP","ORD",1,
"AVP","CLT",1,
"AVP","CLT",1,
"AVP","ORD",1,
"AVP","IAD",1,
"AZA","CVG",1,
"AZA","BOI",1,
"AZA","MLI",1,
"AZA","GFK",1,
"AZA","LAS",1,
"AZA","MOT",1,
"AZA","RDM",1,
"AZA","SGF",1,
"AZA","BLI",1,
"AZA","FAR",1,
"AZA","OGD",1,
"AZA","SCK",1,
"AZA","CVG",1,
"AZA","BIS",1,
"AZA","FWA",1,
"AZA","BOI",1,
"AZA","MLI",1,
"AZA","PIA",1,
"AZA","SMX",1,
"AZA","RAP",1,
"AZA","GFK",1,
"AZA","OMA",1,
"AZA","LAS",1,
"AZA","OAK",1,
"AZA","PVU",1,
"AZA","BLV",1,
"AZA","STC",1,
"AZA","EUG",1,
"AZA","MOT",1,
"AZA","CID",1,
"AZA","RDM",1,
"AZA","SGF",1,
"AZA","GJT",1,
"AZA","IDA",1,
"AZA","GTF",1,
"AZA","PSC",1,
"AZA","GRI",1,
"AZA","BLI",1,
"AZA","ATW",1,
"AZA","FAR",1,
"AZA","MSO",1,
"AZA","SBN",1,
"AZA","BIL",1,
"AZA","RFD",1,
"AZA","OGD",1,
"AZA","BZN",1,
"AZA","FCA",1,
"AZA","ICT",1,
"AZA","XNA",1,
"AZA","FSD",1,
"AZA","DSM",1,
"AZA","GRR",1,
"AZA","SCK",1,
"AZA","PHX",1,
"AZA","OKC",1,
"AZO","ORD",1,
"AZO","DTW",1,
"AZO","DTW",1,
"AZO","MSP",1,
"AZO","ORD",1,
"B21","EWB",1,
"BCT","FLL",1,
"BCT","FLL",1,
"BCT","OPF",1,
"BCT","HPN",1,
"BCT","HPN",1,
"BCT","TEB",1,
"BCT","UGN",1,
"BCT","HPN",1,
"BDL","CVG",1,
"BDL","MDT",1,
"BDL","ROC",1,
"BDL","TPA",1,
"BDL","BWI",1,
"BDL","MDW",1,
"BDL","MCO",1,
"BDL","STL",1,
"BDL","TPA",1,
"BDL","BWI",1,
"BDL","MDW",1,
"BDL","RSW",1,
"BDL","MCO",1,
"BDL","MCO",1,
"BDL","MCO",1,
"BDL","EWR",1,
"BDL","MEM",1,
"BDL","MHT",1,
"BDL","BDR",1,
"BDL","MEM",1,
"BDL","MEM",1,
"BDL","IND",1,
"BDL","TYS",1,
"BDL","ORD",1,
"BDL","ORD",1,
"BDL","EWR",1,
"BDL","GSP",1,
"BDL","BOS",1,
"BDL","SDF",1,
"BDL","CLE",1,
"BDL","ALB",1,
"BDL","SBN",1,
"BDL","RFD",1,
"BDL","PHL",1,
"BDL","PVD",1,
"BDL","DTW",1,
"BDL","EWR",1,
"BDL","MDT",1,
"BDL","GYY",1,
"BDL","SDF",1,
"BDL","FLL",1,
"BDL","PBI",1,
"BDL","TPA",1,
"BDL","LAS",1,
"BDL","LAX",1,
"BDL","FLL",1,
"BDL","SJU",1,
"BDL","SFO",1,
"BDL","RSW",1,
"BDL","MCO",1,
"BDL","PBI",1,
"BDL","TPA",1,
"BDL","MCO",1,
"BDL","PBI",1,
"BDL","CVG",1,
"BDL","SFO",1,
"BDL","AFW",1,
"BDL","MIA",1,
"BDL","ORD",1,
"BDL","CLT",1,
"BDL","PHL",1,
"BDL","DEN",1,
"BDL","ORD",1,
"BDL","DEN",1,
"BDL","MIA",1,
"BDL","CLT",1,
"BDL","DFW",1,
"BDL","CLT",1,
"BDL","CLT",1,
"BDL","ORD",1,
"BDL","DTW",1,
"BDL","MSP",1,
"BDL","DTW",1,
"BDL","ATL",1,
"BDL","ATL",1,
"BDL","CLT",1,
"BDL","PHL",1,
"BDL","PHL",1,
"BDL","PWM",1,
"BDL","IAD",1,
"BDL","IAD",1,
"BDL","TPA",1,
"BDL","FLL",1,
"BDL","RSW",1,
"BDL","MCO",1,
"BDL","FLL",1,
"BDL","TPA",1,
"BDL","MCO",1,
"BDL","LAL",1,
"BDL","SJU",1,
"BDL","PBI",1,
"BDL","MCO",1,
"BDR","GAI",1,
"BDR","OPF",1,
"BED","CLT",1,
"BED","PHL",1,
"BED","BOS",1,
"BED","MDW",1,
"BED","MCO",1,
"BED","HPN",1,
"BED","MQY",1,
"BED","EWR",1,
"BED","JAC",1,
"BED","BDL",1,
"BET","SNP",1,
"BET","STG",1,
"BET","ANC",1,
"BET","SNP",1,
"BET","ANI",1,
"BET","ANC",1,
"BET","EDF",1,
"BET","ANC",1,
"BET","KMO",1,
"BET","BET",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","AKI",1,
"BET","GNU",1,
"BET","PKA",1,
"BET","KWT",1,
"BET","PTU",1,
"BET","OOK",1,
"BET","WNA",1,
"BET","TLT",1,
"BET","TNK",1,
"BET","KKI",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","RSH",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","KKH",1,
"BET","WWT",1,
"BET","NME",1,
"BET","BET",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","GNU",1,
"BET","KWT",1,
"BET","PTU",1,
"BET","OOK",1,
"BET","TLT",1,
"BET","TNK",1,
"BET","KKI",1,
"BET","KPN",1,
"BET","RSH",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KSM",1,
"BET","BET",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","AKI",1,
"BET","GNU",1,
"BET","PKA",1,
"BET","KWT",1,
"BET","WNA",1,
"BET","TLT",1,
"BET","KKI",1,
"BET","ATT",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","KWN",1,
"BET","WWT",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","GNU",1,
"BET","OOK",1,
"BET","KKI",1,
"BET","ATT",1,
"BET","KLG",1,
"BET","HPB",1,
"BET","KSM",1,
"BET","ATT",1,
"BET","BET",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","OOK",1,
"BET","TNK",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","KKH",1,
"BET","WWT",1,
"BET","NME",1,
"BET","ENA",1,
"BET","EMK",1,
"BET","KOT",1,
"BET","SCM",1,
"BET","SXP",1,
"BET","AUK",1,
"BET","MOU",1,
"BET","MYU",1,
"BET","AKN",1,
"BET","HPB",1,
"BET","BET",1,
"BET","CYF",1,
"BET","OOK",1,
"BET","TNK",1,
"BET","KPN",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","VAK",1,
"BET","ANC",1,
"BET","KKH",1,
"BET","KSM",1,
"BET","WWT",1,
"BET","NME",1,
"BET","EMK",1,
"BET","KOT",1,
"BET","SCM",1,
"BET","MOU",1,
"BET","BET",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","OOK",1,
"BET","TNK",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","PQS",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","KKH",1,
"BET","KSM",1,
"BET","WWT",1,
"BET","NME",1,
"BET","EHM",1,
"BET","CZF",1,
"BET","KUK",1,
"BET","WNA",1,
"BET","WTL",1,
"BET","KLG",1,
"BET","ANI",1,
"BET","EMK",1,
"BET","SXP",1,
"BET","MYU",1,
"BET","HPB",1,
"BET","BET",1,
"BET","CYF",1,
"BET","PKA",1,
"BET","SLQ",1,
"BET","KKI",1,
"BET","KPN",1,
"BET","MLL",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KLG",1,
"BET","VAK",1,
"BET","KKH",1,
"BET","KSM",1,
"BET","EHM",1,
"BET","SLQ",1,
"BET","KPN",1,
"BET","KLG",1,
"BET","ANI",1,
"BET","GAL",1,
"BET","FAI",1,
"BET","ANC",1,
"BET","EMK",1,
"BET","TOG",1,
"BET","ANI",1,
"BET","ANC",1,
"BET","ANC",1,
"BET","ANC",1,
"BET","ANC",1,
"BET","SNP",1,
"BET","BET",1,
"BET","ANC",1,
"BET","SNP",1,
"BET","KUK",1,
"BET","KWT",1,
"BET","AKI",1,
"BET","WNA",1,
"BET","TLT",1,
"BET","TNK",1,
"BET","KKI",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","WTL",1,
"BET","KLG",1,
"BET","KWK",1,
"BET","WWT",1,
"BET","NME",1,
"BET","ANI",1,
"BET","HPB",1,
"BET","BET",1,
"BET","CYF",1,
"BET","KUK",1,
"BET","NUP",1,
"BET","KWT",1,
"BET","PTU",1,
"BET","GNU",1,
"BET","OOK",1,
"BET","WNA",1,
"BET","TLT",1,
"BET","TNK",1,
"BET","KKI",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KLG",1,
"BET","KWK",1,
"BET","VAK",1,
"BET","KKH",1,
"BET","WWT",1,
"BET","NME",1,
"BET","MYU",1,
"BET","SCM",1,
"BET","ANI",1,
"BET","BET",1,
"BET","KWT",1,
"BET","PKA",1,
"BET","GNU",1,
"BET","OOK",1,
"BET","TLT",1,
"BET","TNK",1,
"BET","KPN",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","KKH",1,
"BET","WWT",1,
"BET","NME",1,
"BET","ANI",1,
"BET","HPB",1,
"BET","BET",1,
"BET","CYF",1,
"BET","AKI",1,
"BET","PKA",1,
"BET","PTU",1,
"BET","GNU",1,
"BET","OOK",1,
"BET","WNA",1,
"BET","TNK",1,
"BET","KPN",1,
"BET","ATT",1,
"BET","MLL",1,
"BET","EEK",1,
"BET","WTL",1,
"BET","KWN",1,
"BET","KWK",1,
"BET","VAK",1,
"BET","KKH",1,
"BET","WWT",1,
"BET","NME",1,
"BET","MYU",1,
"BET","SCM",1,
"BET","WNA",1,
"BET","KWN",1,
"BET","CKD",1,
"BET","EMK",1,
"BET","HPB",1,
"BET","ATT",1,
"BET","WWT",1,
"BET","MYU",1,
"BET","SCM",1,
"BET","MLL",1,
"BET","CLP",1,
"BET","ANC",1,
"BET","ANC",1,
"BFD","ATO",1,
"BFD","PIT",1,
"BFF","CPR",1,
"BFF","DEN",1,
"BFI","FRD",1,
"BFI","ESD",1,
"BFI","FRD",1,
"BFI","YIP",1,
"BFI","HNL",1,
"BFI","ONT",1,
"BFI","GEG",1,
"BFI","RFD",1,
"BFI","SDF",1,
"BFI","ONT",1,
"BFI","SLC",1,
"BFI","OAK",1,
"BFI","RNO",1,
"BFI","PDX",1,
"BFI","PHX",1,
"BFI","MHR",1,
"BFI","GEG",1,
"BFI","ONT",1,
"BFI","SDF",1,
"BFI","LNY",1,
"BFI","SCF",1,
"BFI","KOA",1,
"BFI","YIP",1,
"BFI","YIP",1,
"BFI","YIP",1,
"BFI","MCI",1,
"BFI","ANC",1,
"BFL","CNO",1,
"BFL","ONT",1,
"BFL","DEN",1,
"BFL","DEN",1,
"BFL","SFO",1,
"BFL","DFW",1,
"BFL","PHX",1,
"BFL","SHV",1,
"BFL","DFW",1,
"BFL","PHX",1,
"BFM","ROA",1,
"BFM","MEM",1,
"BFM","ATL",1,
"BFM","SHV",1,
"BFM","FLL",1,
"BGM","DTW",1,
"BGM","VNY",1,
"BGM","DTW",1,
"BGR","MIA",1,
"BGR","YIP",1,
"BGR","DCA",1,
"BGR","PHL",1,
"BGR","PHL",1,
"BGR","PIE",1,
"BGR","IAD",1,
"BGR","CLT",1,
"BGR","PWM",1,
"BGR","SFB",1,
"BGR","YIP",1,
"BHB","BOS",1,
"BHM","TCL",1,
"BHM","TPA",1,
"BHM","DAL",1,
"BHM","STL",1,
"BHM","TPA",1,
"BHM","DEN",1,
"BHM","LAS",1,
"BHM","BWI",1,
"BHM","DAL",1,
"BHM","HOU",1,
"BHM","MDW",1,
"BHM","MCO",1,
"BHM","MEM",1,
"BHM","MQY",1,
"BHM","MQY",1,
"BHM","DEN",1,
"BHM","ORD",1,
"BHM","FWA",1,
"BHM","IAH",1,
"BHM","RST",1,
"BHM","COS",1,
"BHM","SDF",1,
"BHM","SDF",1,
"BHM","PNS",1,
"BHM","MIA",1,
"BHM","ORD",1,
"BHM","CLT",1,
"BHM","MIA",1,
"BHM","ORD",1,
"BHM","DFW",1,
"BHM","ATL",1,
"BHM","ATL",1,
"BHM","CLT",1,
"BHM","DFW",1,
"BHM","CLT",1,
"BHM","CLT",1,
"BHM","IAH",1,
"BHM","DFW",1,
"BID","WST",1,
"BID","WST",1,
"BIH","IYK",1,
"BIL","DEN",1,
"BIL","DEN",1,
"BIL","MEM",1,
"BIL","MCI",1,
"BIL","GTF",1,
"BIL","MEM",1,
"BIL","LAX",1,
"BIL","OKC",1,
"BIL","LAS",1,
"BIL","LAS",1,
"BIL","AZA",1,
"BIL","DEN",1,
"BIL","SLC",1,
"BIL","MSP",1,
"BIL","SLC",1,
"BIL","MSP",1,
"BIL","DEN",1,
"BIL","SLC",1,
"BIL","SLC",1,
"BIL","MKE",1,
"BIL","DFW",1,
"BIL","PHX",1,
"BIL","COS",1,
"BIL","BOI",1,
"BIL","ONT",1,
"BIL","DEN",1,
"BIL","LAX",1,
"BIL","SBD",1,
"BIL","LGB",1,
"BIL","ONT",1,
"BIL","OAK",1,
"BIL","BOI",1,
"BIL","SLC",1,
"BIL","SDF",1,
"BIL","DEN",1,
"BIL","BZN",1,
"BIL","DEN",1,
"BIL","HVR",1,
"BIL","GGW",1,
"BIL","OLF",1,
"BIL","SDY",1,
"BIL","GDV",1,
"BIL","SLC",1,
"BIL","ORD",1,
"BIL","SEA",1,
"BIL","SEA",1,
"BIL","PDX",1,
"BIL","GEG",1,
"BIL","SEA",1,
"BIL","PDX",1,
"BIL","BZN",1,
"BIS","DEN",1,
"BIS","DEN",1,
"BIS","FAR",1,
"BIS","DIK",1,
"BIS","LAS",1,
"BIS","SFB",1,
"BIS","LAS",1,
"BIS","AZA",1,
"BIS","SFB",1,
"BIS","MSP",1,
"BIS","MSP",1,
"BIS","DEN",1,
"BIS","XWA",1,
"BIS","MSP",1,
"BIS","MSP",1,
"BIS","DFW",1,
"BIS","PHX",1,
"BIS","MSP",1,
"BIS","MSP",1,
"BJC","SLC",1,
"BJC","VNY",1,
